Time elapsed,Signal,Attention,Meditation,EEG delta, EEG theta,EEG low alpha,EEG high alpha,EEG low beta,EEG high beta,EEG low gamma,EEG mid gamma,Raw,Blink strength
2.45197,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,7|25|28|29|27|24|36|50|41|26|27|36|28|19|19|19|10|16,0
2.48602,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,18|11|9|19|19|20|22|20|23|27|20|-2|-8|11|23|20|23|29,0
2.51996,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,26|20|18|17|8|10|17|17|19|26|33|29|29|29|25|27|38,0
2.55396,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,41|39|33|21|20|28|34|27|24|25|22|22|25|29|35|35|25,0
2.58698,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,18|22|27|24|11|11|26|29|28|29|29|16|1|9,0
2.62097,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,42|72|71|43|26|39|59|64|50|33|27|43|58|68|66|53|35|23|25,0
2.65497,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,38|39|37|39|44|49|53|42|32|28|33|37|43|44|36|20|13|19|22,0
2.68799,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,23|26|34|41|52|54|37|20|18|25|25|16|3|9|34|48,0
2.72198,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,41|20|4|-2|-6|-7|-10|-1|18|23|9|-7|-21|-21|-17|-20|-20|-7,0
2.75592,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,12|21|18|2|-4|5|7|5|8|8|25|51|65|52|37|33|33|24,0
2.78998,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,24|25|24|22|25|36|53|59|51|33|19|17|13|16|19|19|18,0
2.82294,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,20|26|28|23|9|5|6|6|2|-2|4|17|12|1|-12|-33|-29,0
2.85699,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,-3|34|60|74|75|70|68|66|59|56|76|88|75|59|56|58|57|52,0
2.89099,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,54|58|57|48|34|16|8|10|18|16|17|33|55|74|68|50|45,0
2.92499,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,45|41|35|37|39|45|56|53|37|26|27|32|28|29|34|42,0
2.95898,0,74,57,227796,48995,5027,1708,2389,3396,1086,4184,50|44|38|34|32|28|21|13|22|38|48|52|49|34|29|28|26|21,0
