Time elapsed,Signal,Attention,Meditation,EEG delta, EEG theta,EEG low alpha,EEG high alpha,EEG low beta,EEG high beta,EEG low gamma,EEG mid gamma,Raw,Blink strength
4.10602,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,58|66|67|56|48|53|54|43|35|20|3|-1|10|21|16|1|-12|-9|4|8|11|27|34|17|5|4|8,0
4.15302,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,23|43|51|41|26|12|12|25|36|28|28|35|39|44|52|42|26|25|41|65|77|66|59|60|49,0
4.20602,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,27|8|3|11|19|19|18|11|5|-4|-1|21|45|55|42|24|23|38|44|39|32|26|28|34|35|25|18,0
4.25301,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,10|11|26|45|45|32|16|0|-6|0|0|-13|-30|-37|-33|-37|-53|-67|-70|-70|-70|-71|-62,0
4.30602,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,-52|-42|-26|-13|-18|-22|-14|-9|-3|6|17|33|59|74|69|60|76|88|91|87|85|96|114|125|129|101|74|73,0
4.35301,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,84|84|75|61|41|21|21|38|42|35|28|34|29|25|37|40,0
4.40602,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,41|39|32|23|25|34|36|33|21|8|1|-4|-24|-54|-76|-77|-69|-61|-55|-34|-10|-4|-9|-17|-6|10|25|34|38|37|40|51|66|84|85,0
4.45302,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,87|99|97|91|85|67|50|50|57|64|66|71|73|64|51|52|66|68|61|66|60|54|51|49,0
4.50603,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,28|7|8|12|23|50|71|75|69|68|100|139|139|131|119|116|122|138|164|194|193|189|196|204|241|289|326|340,0
4.55301,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,331|339|368|391|405|395|360|332|340|349|331|288|252|246|247|240|218|183|138|98|72|67|58,0
4.60602,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,38|9|-17|-39|-54|-73|-104|-135|-147|-148|-154|-157|-148|-151|-184|-218|-234|-241|-235|-226|-230|-237|-241|-244|-242|-228|-214|-202,0
4.65302,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,-204|-215|-217|-213|-204|-203|-202|-189|-170|-158|-156|-156|-163|-164,0
4.70602,0,44,66,161411,43466,66545,10071,24118,8294,3869,2219,-156|-151|-141|-130|-122|-130|-134|-140|-140|-132|-123|-123|-119|-122|-130|-129|-121|-105|-91|-88|-90|-77|-59|-55|-53|-45|-43|-34|-24|-23|-23|-20|-3|7|4|9|22,0
4.75301,0,23,78,281051,116747,73743,20973,19857,7847,3060,2337,37|39|35|37|45|56|56|54|58|70|77|82|85|90|103|101|72|45|37|38|20|-1,0
4.80602,0,23,78,281051,116747,73743,20973,19857,7847,3060,2337,8|41|71|89|101|114|130|137|132|132|124|104|84|71|74|83|87|98|104|103|92|77|73|84|84|76|75|86|93,0
4.85301,0,23,78,281051,116747,73743,20973,19857,7847,3060,2337,88|71|65|72|86|97|92|85|87|91|103|103|91|76|71|67|55|36|26|41|66,0
4.90701,0,23,78,281051,116747,73743,20973,19857,7847,3060,2337,83|75|60|48|38|28|13|1|12|23|8|-10|-24|-25|-19|-10|-11|-20|-6|9|9|16|28|32|20|12|18|23|35|55,0
4.95302,0,23,78,281051,116747,73743,20973,19857,7847,3060,2337,65|50|28|23|24|24|25|32|26|13|7|20|42|54|53|53|56|67|90|115|113|104|104|102,0
5.00603,0,23,78,281051,116747,73743,20973,19857,7847,3060,2337,102|101|96|82|70|58|61|82|88|67|38|24|36|60|66|40|25|33|45|50|35|19|17|17|20|27|34|41,0
5.05301,0,23,78,281051,116747,73743,20973,19857,7847,3060,2337,58|67|71|84|93|90|74|71|82|83|73|70|71|74|75|75|70|58|57|54|42|33|39,0
5.10701,0,23,78,281051,116747,73743,20973,19857,7847,3060,2337,57|71|70|61|54|60|76|82|65|40|41|59|71|70|60|50|45|53|55|52|55|65|69|69|67|53|22|7,0
5.15402,0,23,78,281051,116747,73743,20973,19857,7847,3060,2337,27|56|56|25|7|25|42|37|19|10|22|34|32|18|-3|-4|10|20|20|23|34|35|29|28,0
5.20702,0,23,78,281051,116747,73743,20973,19857,7847,3060,2337,32|32|32|42|56|59|56|54|42|32|28|39|40|26|7|5|16|27|42|51|41|32|24|8|6,0
5.25403,0,23,78,281051,116747,73743,20973,19857,7847,3060,2337,23|36|33|19|17|16|10|21|39|51|50|50|52|55|44|36|38|42|42|41|39|33|26|18|6|-3,0
